OBJECTID,Lease or Claim Name,Lease or Claim Type,Commodity,Stock Raising Homestead Act,MLRS Casefile Number,Casefile Number,Case Type,BLM Administrative Unit,GIS Acres,GLOBALID,Shape__Area,Shape__Length
8868,LABRADORITE ONE,LodeClaim,UN,U,OR101762767,ORMC176133,384101,ORL05,82.35506068,bb2783d2-1503-42de-b7cf-e1a264ecdbb7,3.66102840416715E-05,0.0272240823817553
8869,FZ 1,LodeClaim,UN,U,OR101564412,ORMC174757,384101,ORV04,87.3295331,e96b7757-2190-4a42-9ade-c8d9dbd0671a,3.94240610148699E-05,0.0280735727706044
8870,FZ 1,LodeClaim,UN,U,OR101564412,ORMC174757,384101,ORV04,86.37026489,595d3f89-0f80-40ad-b882-292703f57cc8,3.89908491342794E-05,0.0279564071165157
8871,FZ 1,LodeClaim,UN,U,OR101564412,ORMC174757,384101,ORV04,162.66388417,3bbdf725-5010-43f6-a69a-458558d004da,7.34260356693994E-05,0.0347306427909414
8872,FZ 2,LodeClaim,UN,U,OR101564413,ORMC174758,384101,ORV04,165.95435334,55988ab1-144e-458d-b8a2-c047e1540b7d,7.49115392864041E-05,0.0350299338268612
8873,FZ 2,LodeClaim,UN,U,OR101564413,ORMC174758,384101,ORV04,162.66388417,2ff030d6-7ffc-4daf-86e9-fc06af462c30,7.34260356693994E-05,0.0347306427909414
8874,FZ 3,LodeClaim,UN,U,OR101564414,ORMC174759,384101,ORV04,165.95435334,00c86138-9218-4623-954a-d7d59e1e9fef,7.49115392864041E-05,0.0350299338268612
8875,FZ 3,LodeClaim,UN,U,OR101564414,ORMC174759,384101,ORV04,162.66388417,2fb67a0d-259b-454d-a979-9bbef5cb6af7,7.34260356693994E-05,0.0347306427909414
8876,FZ 4,LodeClaim,UN,U,OR101564415,ORMC174760,384101,ORV04,165.95435334,37041d02-c606-4e0c-ab67-78fc53e2381f,7.49115392864041E-05,0.0350299338268612
8877,FZ 4,LodeClaim,UN,U,OR101564415,ORMC174760,384101,ORV04,162.66388417,98c4d679-4c30-4567-841f-b292117e8ed1,7.34260356693994E-05,0.0347306427909414
8878,FZ 5,LodeClaim,UN,U,OR101564416,ORMC174761,384101,ORV04,165.95435334,4450030a-5d04-4fd7-837f-b71014ecf512,7.49115392864041E-05,0.0350299338268612
8879,FZ 5,LodeClaim,UN,U,OR101564416,ORMC174761,384101,ORV04,162.66388417,122acf33-b604-4d23-b4fa-14d707e2c97f,7.34260356693994E-05,0.0347306427909414
8880,FZ 6,LodeClaim,UN,U,OR101564417,ORMC174762,384101,ORV04,86.46499327,288f8ca9-ceb0-4569-adab-076631ce2497,3.90340273952461E-05,0.0280595778332463
8881,FZ 6,LodeClaim,UN,U,OR101564417,ORMC174762,384101,ORV04,87.3295331,346493e0-9e14-4c9b-8c53-d2df1eab1f7d,3.94240610148699E-05,0.0280735727706044
8882,FZ 6,LodeClaim,UN,U,OR101564417,ORMC174762,384101,ORV04,174.40740988,5b0805bf-1a3c-4fd7-be62-cd2df121aaba,7.87275412221788E-05,0.0358126003272304
8883,FZ 6,LodeClaim,UN,U,OR101564417,ORMC174762,384101,ORV04,165.95435334,1f35cccb-0436-45f5-8fa5-53d126d9e97d,7.49115392864041E-05,0.0350299338268612
8884,KT-113,LodeClaim,UN,U,OR101823881,ORMC177249,384101,ORV04,79.9044409,78a6e4c0-ac29-4964-b658-fbc85e79ab93,3.59682589987642E-05,0.0244108813413081
8885,KT-112,LodeClaim,UN,U,OR101823880,ORMC177248,384101,ORV04,79.84259816,bc86e018-5ccc-47b2-8b7c-ed7aa1ec8148,3.59361874870956E-05,0.0244096449730098
8886,KT-112,LodeClaim,UN,U,OR101823880,ORMC177248,384101,ORV04,159.9067966,ade8f9be-8389-487c-81c2-498c932d5f03,7.19721274435869E-05,0.0343561448202519
8887,KT-113,LodeClaim,UN,U,OR101823881,ORMC177249,384101,ORV04,40.36300646,4a412db7-dfad-4b1b-a9d5-e79302755fd5,1.81706545845373E-05,0.0172562132500333
8888,KW 1,LodeClaim,UN,U,OR101643679,ORMC175489,384101,ORW00,150.29587031,8c86a41f-052d-454e-a019-628e696f367a,7.43607056392648E-05,0.035050225270803
8889,KW2,LodeClaim,UN,U,OR101643680,ORMC175490,384101,ORW00,150.29587031,a277b526-d43e-4eaf-8b20-6bbdec3e59a2,7.43607056392648E-05,0.035050225270803
8890,AENEAS 4,LodeClaim,UN,U,OR103618949,ORMC174028,384101,ORW00,141.55708232,85937c0e-9b52-402a-ad1c-3f3c71f84103,7.02072479725757E-05,0.0340090635644253
8891,GRAHAM 1,LodeClaim,UN,U,OR101761197,ORMC176213,384101,ORW03,109.54777315,2af1b9d9-28c8-47d7-b2a6-7c05d9a3891c,5.43669721082551E-05,0.0512385361234312
8892,GRAHAM 1,LodeClaim,UN,U,OR101761197,ORMC176213,384101,ORW03,163.7398959,fb3f2fff-cc33-41ab-a442-c0f7df3df023,8.12611165201815E-05,0.0384539190672496
8893,GRAHAM 2,LodeClaim,UN,U,OR101761198,ORMC176214,384101,ORW03,109.54777315,0e5bacca-3eee-4c67-a753-52623c66a93f,5.43669721082551E-05,0.0512385361234312
8894,BLUE TRIGGER,PlacerClaim,UN,U,OR101388314,ORMC172729,384201,ORV05,158.63773297,4eadda7d-949a-4604-84eb-660f0bc76e84,7.26683056200272E-05,0.0345639480213662
8895,BLUE TRIGGER,PlacerClaim,UN,U,OR101388314,ORMC172729,384201,ORV05,34.66792313,3fcd3248-9f28-48aa-b413-35add53b3fef,1.58829539032013E-05,0.016456526677841
8896,LUCKY DREAM,PlacerClaim,UN,U,OR101388316,ORMC172731,384201,ORV05,158.63773297,5d24638f-8dc4-4259-a121-fcc828b4f07b,7.26683056200272E-05,0.0345639480213662
8897,KIT CARSON #2,LodeClaim,UN,U,OR101768254,ORMC176936,384101,ORP00,0.7201359,3030d919-d1f2-4d80-bbe8-dfbfaa850174,3.30900093103992E-07,0.00330555856299651
8898,WORLEY MINE,LodeClaim,UN,U,OR101635495,ORMC174477,384101,ORV00,99.15915679,71ccc167-46ab-4245-961b-7ba3be5d8428,4.55885565315839E-05,0.0409827886478766
8899,WORLEY MINE,LodeClaim,UN,U,OR101635495,ORMC174477,384101,ORV00,75.50007352,a9677dcf-6adf-4cc0-acf9-272ee8cbab93,3.47154773407965E-05,0.0330036062298593
8900,KIT CARSON #2,LodeClaim,UN,U,OR101768254,ORMC176936,384101,ORP00,40.74334386,b54befd7-7cca-4c14-a30b-01bfdb6dd72f,1.87208806892158E-05,0.0175573924006868
8901,KIT CARSON #2,LodeClaim,UN,U,OR101768254,ORMC176936,384101,ORV00,40.72531919,1712893f-f8c1-4cb3-bc0d-ecdd904e926d,1.87208806892158E-05,0.0175573924006868
8902,KIT CARSON #2,LodeClaim,UN,U,OR101768254,ORMC176936,384101,ORV00,0.71981508,d1a47ca7-db96-4651-9e91-68568faec871,3.30900093103992E-07,0.00330555856299651
8903,PSYCHE,LodeClaim,UN,U,OR101768255,ORMC176937,384101,ORP00,40.74334386,387b344a-2c6a-49c6-b6bb-0d40eab26c9d,1.87208806892158E-05,0.0175573924006868
8904,PSYCHE,LodeClaim,UN,U,OR101768255,ORMC176937,384101,ORP00,0.7201359,d6fe7f04-1b1a-4153-85b1-c5d297757af9,3.30900093103992E-07,0.00330555856299651
8905,PSYCHE,LodeClaim,UN,U,OR101768255,ORMC176937,384101,ORV00,40.72531919,afe7a5ab-fbc3-46f0-92b9-c3949f324e41,1.87208806892158E-05,0.0175573924006868
8906,PSYCHE,LodeClaim,UN,U,OR101768255,ORMC176937,384101,ORV00,0.71981508,bf5f8be7-f659-43b2-86d7-cd89fc103cf9,3.30900093103992E-07,0.00330555856299651
8907,PSYCHE #2,LodeClaim,UN,U,OR101768256,ORMC176938,384101,ORP00,40.74334386,d4f33616-2a03-4415-bdee-45b0febcb616,1.87208806892158E-05,0.0175573924006868
8908,PSYCHE #2,LodeClaim,UN,U,OR101768256,ORMC176938,384101,ORP00,0.7201359,fb4470f9-e188-4f2d-bbd1-02f91f0698b6,3.30900093103992E-07,0.00330555856299651
8909,BMS #27,LodeClaim,UN,U,OR101760499,ORMC176064,384101,ORW02,93.97657956,bdf0993a-38ff-4a09-8b3e-ad61c99bcc7c,4.6715268126718E-05,0.0320590797915358
8910,BMS #26,LodeClaim,UN,U,OR101760498,ORMC176063,384101,ORW02,0.76412753,7dd3691e-a333-49dc-8cac-95fa01b34286,3.79770881409058E-07,0.00298794462578998
8911,BMS #26,LodeClaim,UN,U,OR101760498,ORMC176063,384101,ORW02,93.84593152,094b23bf-c9e3-4333-b8da-1adde9eeb366,4.66435285488842E-05,0.0394978889222097
8912,BMS #27,LodeClaim,UN,U,OR101760499,ORMC176064,384101,ORW02,21.71714416,61cd1a9d-f9c2-47cd-8cc4-9dc1bf766818,1.07946716525475E-05,0.0144125524176035
8913,BMS #28,LodeClaim,UN,U,OR101760500,ORMC176065,384101,ORW02,21.71714416,075a37b4-1983-4536-93a2-1b807650369f,1.07946716525475E-05,0.0144125524176035
8914,BMS #28,LodeClaim,UN,U,OR101760500,ORMC176065,384101,ORW02,93.97657956,fb2de64a-51df-4c15-8b4d-aac50849e890,4.6715268126718E-05,0.0320590797915358
8915,EUNICE,PlacerClaim,UN,U,OR101431395,ORMC150845,384201,ORW00,430.82706296,b724931b-cf0f-4c15-b90e-2c1a6664e96d,0.00021297969533407,0.121473136770893
8916,BMS #25,LodeClaim,UN,U,OR101760497,ORMC176062,384101,ORW02,0.33420458,c7523ee3-1aca-4455-8b08-5d03e27caa2a,1.66091922437772E-07,0.00214710051845397
8917,BMS #25,LodeClaim,UN,U,OR101760497,ORMC176062,384101,ORW02,0.76412753,26c96e66-52b0-4529-b8a9-d911aa152ec5,3.79770881409058E-07,0.00298794462578998
8918,BMS #25,LodeClaim,UN,U,OR101760497,ORMC176062,384101,ORW02,93.84593152,d0c8f0ff-264c-4df3-9bc1-d3ed724fbf06,4.66435285488842E-05,0.0394978889222097
8919,BMS #26,LodeClaim,UN,U,OR101760498,ORMC176063,384101,ORW02,0.33420458,609ce682-18db-4f56-b517-18744ba2f525,1.66091922437772E-07,0.00214710051845397
8920,HILLTOP ENERGY GEO LEASE,Geothermal,770,N,WAOR105520945,WAOR   070159,321200,ORW02,1614.65120724,8959d89f-295b-439f-8720-e885a256640f,0.000797376342688949,0.130898123994028
8921,HILLTOP ENERGY GEO LEASE,Geothermal,770,N,WAOR105520945,WAOR   070159,321200,ORW02,678.28392963,fe1c846d-a504-43de-9c52-4be8b54ed7f5,0.000334779736931523,0.074200455321159
8922,HILLTOP ENERGY GEO LEASE,Geothermal,770,N,WAOR105520945,WAOR   070159,321200,ORW02,1243.79003938,12e16143-c97b-4a6f-9f17-8c8b1d78c48f,0.000614165316619619,0.13450466812031
8923,HILLTOP ENERGY GEO LEASE,Geothermal,770,N,WAOR105520945,WAOR   070159,321200,ORW02,4974.85057018,e1ae4bab-e0d0-4ccb-bbbe-477b475c9e07,0.0024629571666992,0.228324245111923
8924,GLASS BUTTES GEOTHERMAL LEASE,Geothermal,770,N,OROR105304521,OROR   068126,320901,ORB05,816.01151863,e0ba0fac-8612-437a-a037-0363f012e5f0,0.000367457235370239,0.0894113384372784
8925,NEAL HOT GEOTHERMAL LEASE,Geothermal,770,N,OROR105382024,OROR   063895,320901,ORV04,1916.59834033,7f57a2cd-d297-4c87-941d-57274295aac1,0.000870855031280371,0.148929510254659
8926,NEAL HOT GEOTHERMAL LEASE,Geothermal,770,N,OROR105382024,OROR   063895,320901,ORV04,633.88272763,588a2b95-a3b7-4a0e-8f52-1dcdca1d5e82,0.000288091326638096,0.0687788005335172
8927,NEAL HOT GEOTHERMAL LEASE,Geothermal,770,N,OROR105382024,OROR   063895,320901,ORV04,2543.22745642,ed26ba6b-6d96-418a-be6b-e4693469f83b,0.00115669130082097,0.18988282428746
8928,NEAL HOT GEOTHERMAL LEASE,Geothermal,770,N,OROR105382024,OROR   063895,320901,ORV04,523.34162471,5ca3bde0-7a6e-4fa9-96db-51649731a8bc,0.000237904017922119,0.069309005019715
8929,NEAL HOT GEOTHERMAL LEASE,Geothermal,770,N,OROR105382024,OROR   063895,320901,ORV04,797.96635291,fc39d4ff-fa4a-4937-b866-a55ef3001618,0.000362826994205534,0.0968489328024316
8930,GOLD CROWN 3,PlacerClaim,UN,U,OR101385993,ORMC172831,384201,ORV00,80.04020876,68272704-659d-4c51-b5bc-f27a49167e93,3.6874382658425E-05,0.0275889942654581
8931,GOLD CROWN 3,PlacerClaim,UN,U,OR101385993,ORMC172831,384201,ORV00,12.61863301,c7e2bbdd-d9a8-431d-afae-6ff763c64630,5.81357744522393E-06,0.0108073346885362
8932,JAG,LodeClaim,UN,U,OR101557936,ORMC175543,384101,ORP00,1.01309357,051c5694-23fd-42c3-bbcb-aeb91b368f42,4.65602170152124E-07,0.00341929899622497
8933,SPOKANE,LodeClaim,UN,U,OR101823942,ORMC177273,384101,ORV05,66.39571709,52192d1c-4b37-47cb-950e-f21de7097b31,3.05578578263521E-05,0.0286079596633175
8934,SPOKANE,LodeClaim,UN,U,OR101823942,ORMC177273,384101,ORV05,60.1169791,8e1bac75-7b05-48ce-a86f-7c911d61294d,2.76699743153586E-05,0.026469284406956
8935,JAG,LodeClaim,UN,U,OR101557936,ORMC175543,384101,ORP00,0.66987417,23557115-1aa3-4a32-8d19-0a007715508d,3.07848495140206E-07,0.00272621038740573
8936,KIT CARSON,LodeClaim,UN,U,OR101716622,ORMC174255,384101,ORP00,40.74334386,c7a2b74b-08d0-48db-b2dc-d6f2644bd593,1.87208806892158E-05,0.0175573924006868
8937,KIT CARSON,LodeClaim,UN,U,OR101716622,ORMC174255,384101,ORP00,0.7201359,ab3135ac-fbf9-4a65-899a-0c9e5d42d5f3,3.30900093103992E-07,0.00330555856299651
8938,KIT CARSON,LodeClaim,UN,U,OR101716622,ORMC174255,384101,ORV00,40.72531919,892f1713-c8f1-4bf3-898a-ab238800ac6f,1.87208806892158E-05,0.0175573924006868
8939,KIT CARSON,LodeClaim,UN,U,OR101716622,ORMC174255,384101,ORV00,0.71981508,9d2aa961-396f-4bd7-8947-328435523dc7,3.30900093103992E-07,0.00330555856299651
8940,WORLEY MINE,LodeClaim,UN,U,OR101635495,ORMC174477,384101,ORP00,0.01525367,76f9289d-52c4-4bed-8000-bbe0200e98d4,7.01083990861662E-09,0.000404392398894942
8941,WORLEY MINE,LodeClaim,UN,U,OR101635495,ORMC174477,384101,ORP00,99.2039508,7a6f0143-326b-4cc4-a399-21adcdabed07,4.55885565315839E-05,0.0409827886478766
8942,WORLEY MINE,LodeClaim,UN,U,OR101635495,ORMC174477,384101,ORP00,75.53441227,6e6da375-d1b5-4412-ba64-74548a560b25,3.47154773407965E-05,0.0330036062298593
8943,WORLEY MINE,LodeClaim,UN,U,OR101635495,ORMC174477,384101,ORV00,0.01524688,7341f538-e414-4946-b751-539367868791,7.01083990861662E-09,0.000404392398894942
8944,DOVE,LodeClaim,UN,U,OR101557746,ORMC176678,384101,ORM07,83.30433175,badce891-1047-426e-9eba-90d75331c43e,3.70092666344135E-05,0.0264272447488513
8945,QUARTZ 3,PlacerClaim,UN,U,OR101715328,ORMC176618,384201,ORM00,105.68269461,93e7726c-e15a-4508-a6ae-1ee3192ed4d3,4.70045870315516E-05,0.0334292695971106
8946,DOVE,LodeClaim,UN,U,OR101557746,ORMC176678,384101,ORM07,126.4817524,a080247a-47d7-4080-aff9-4fb64cfd7db0,5.61845436095609E-05,0.0368211996319714
8947,DOVE,LodeClaim,UN,U,OR101557746,ORMC176678,384101,ORM07,11.13750813,8af757b6-b290-4daf-b96b-e81858b2e088,4.94809000883834E-06,0.00954117586553577
8948,MARSH WREN,LodeClaim,UN,U,OR101557747,ORMC176679,384101,ORM07,16.66582269,7d7a281f-b203-4f52-9071-5ee4bc9b8e64,7.40121140552219E-06,0.0124899850174397
8949,MARSH WREN,LodeClaim,UN,U,OR101557747,ORMC176679,384101,ORM07,80.72272389,2a65de36-f348-4ddb-b932-60a75bf62136,3.58510906153242E-05,0.0276789095940438
8950,SILVER SCHIST,LodeClaim,UN,U,OR101557749,ORMC176681,384101,ORM07,16.66582269,b4b2915c-fb11-4972-a066-54ceb5915644,7.40121140552219E-06,0.0124899850174397
8951,SILVER SCHIST,LodeClaim,UN,U,OR101557749,ORMC176681,384101,ORM07,80.72272389,698a178c-8987-4bcb-887a-684f15aa9b88,3.58510906153242E-05,0.0276789095940438
8952,BARBARA,LodeClaim,UN,U,OR101557304,ORMC176849,384101,ORM07,126.4817524,dea456fd-f767-4497-9376-507455444494,5.61845436095609E-05,0.0368211996319714
8953,BARBARA,LodeClaim,UN,U,OR101557304,ORMC176849,384101,ORM07,11.13750813,d6ddc0ce-f247-4cf5-aa4b-a66f7d50f5bf,4.94809000883834E-06,0.00954117586553577
8954,BARBARA,LodeClaim,UN,U,OR101557304,ORMC176849,384101,ORM07,83.30433175,927f4b3a-3f73-47c7-bea0-757f22af528c,3.70092666344135E-05,0.0264272447488513
8955,LT 36,LodeClaim,UN,U,OR101597126,ORMC174565,384101,ORM00,41.064661,b523438e-1c84-4ebb-9115-b2963e977af7,1.81230848284031E-05,0.0172454884019477
8956,LT 36,LodeClaim,UN,U,OR101597126,ORMC174565,384101,ORM00,160.15163452,39637722-5a3c-43bb-a6ac-95920b8eec3c,7.06819778315548E-05,0.03399543935393
8957,HTM 16,PlacerClaim,UN,U,OR101836297,ORMC175133,384201,ORV04,157.94294585,7d2d532e-256e-432a-97f7-cb278fde4a43,6.95551234457525E-05,0.0337115977694362
8958,HTM 17,PlacerClaim,UN,U,OR101836298,ORMC175134,384201,ORV04,157.94294585,5c94d753-0a78-4877-9567-79276f453d4d,6.95551234457525E-05,0.0337115977694362
8959,HTM 18,PlacerClaim,UN,U,OR101836299,ORMC175135,384201,ORV04,157.94294585,38acdacb-8e64-4394-940b-1ea7c43e939f,6.95551234457525E-05,0.0337115977694362
8960,HTM 19,PlacerClaim,UN,U,OR101836300,ORMC175136,384201,ORV04,158.90202441,1e598752-9383-41f1-9788-c0aa43c5588d,6.99777656336664E-05,0.0338369843052586
8961,HTM 20,PlacerClaim,UN,U,OR101836301,ORMC175137,384201,ORV04,158.90202441,7f81b8b8-147e-4ec5-b61c-46a9edce9d1f,6.99777656336664E-05,0.0338369843052586
8962,HTM 41,PlacerClaim,UN,U,OR101836903,ORMC175158,384201,ORV04,158.96289146,96ce02d7-42b4-477f-af4a-be16d7b25349,6.99965353305743E-05,0.0338015110315087
8963,HTM 39,PlacerClaim,UN,U,OR101836901,ORMC175156,384201,ORV04,79.48565408,ecd80568-6b47-41aa-931c-25197cccc373,3.50000127582462E-05,0.0241611339442705
8964,HTM 40,PlacerClaim,UN,U,OR101836902,ORMC175157,384201,ORV04,158.96289146,1e753fad-6695-4479-87aa-56389a5a6fdc,6.99965353305743E-05,0.0338015110315087
8965,HTM 42,PlacerClaim,UN,U,OR101836904,ORMC175159,384201,ORV04,158.96289146,e32685ee-58e9-466c-a76e-cf519a562557,6.99965353305743E-05,0.0338015110315087
8966,HTM 43,PlacerClaim,UN,U,OR101836905,ORMC175160,384201,ORV04,158.96289146,51108325-b662-4765-9422-d3ca59293cd7,6.99965353305743E-05,0.0338015110315087
8967,HTM 44,PlacerClaim,UN,U,OR101837448,ORMC175161,384201,ORV04,160.31628649,39db2868-2751-476a-81fc-f8593ff16103,7.05926440787152E-05,0.0339643922958391
8968,HTM 45,PlacerClaim,UN,U,OR101837449,ORMC175162,384201,ORV04,160.31628649,8451c4f8-8a6c-4e3b-a5bb-217d5e4ef205,7.05926440787152E-05,0.0339643922958391
8969,HTM 46,PlacerClaim,UN,U,OR101837450,ORMC175163,384201,ORV04,160.31628649,2a97e4a4-3d6c-4e26-b7bd-0c09dbd19b24,7.05926440787152E-05,0.0339643922958391
8970,HTM 47,PlacerClaim,UN,U,OR101837451,ORMC175164,384201,ORV04,160.31628649,60238672-ff66-486e-b197-bb9ec2662808,7.05926440787152E-05,0.0339643922958391
8971,HTM 48,PlacerClaim,UN,U,OR101837452,ORMC175165,384201,ORV04,160.32305155,37ca4046-3641-4615-befa-7ede79f0b061,7.05958996150002E-05,0.0339649295879778
8972,HTM 49,PlacerClaim,UN,U,OR101837453,ORMC175166,384201,ORV04,160.32305155,bbea63cc-a665-497a-a49e-a3945c5d02df,7.05958996150002E-05,0.0339649295879778
8973,HTM 50,PlacerClaim,UN,U,OR101837454,ORMC175167,384201,ORV04,160.32305155,e7ea13c5-1370-4290-aa80-85c4a9369be4,7.05958996150002E-05,0.0339649295879778
8974,GOLD CROWN 3,PlacerClaim,UN,U,OR101385993,ORMC172831,384201,ORV00,13.72424938,488e568d-c32d-4797-b77c-48859562339f,6.3227339524019E-06,0.0110008528961226
8975,LT 86,LodeClaim,UN,U,OR101597127,ORMC174615,384101,ORM00,80.63580876,72e50a62-f5f1-4fee-9308-b34b6a1526ec,3.55993734046933E-05,0.0268901822959791
8976,LT 86,LodeClaim,UN,U,OR101597127,ORMC174615,384101,ORM00,161.59042192,2f74bd3d-c94c-4e74-bf04-78c4fb5f9db6,7.13334243300778E-05,0.0341732816734219
8977,KW2,LodeClaim,UN,U,OR101643680,ORMC175490,384101,ORW00,131.9378655,916d0202-c7a6-4641-a876-944f1d6f9ca0,6.52687704132404E-05,0.0515774383188123
8978,LOST BUCK,LodeClaim,UN,U,OR103620429,ORMC176853,384101,ORM07,16.66582269,24ddf4da-c178-457b-8b22-6dbc6c964a41,7.40121140552219E-06,0.0124899850174397
8979,LOST BUCK,LodeClaim,UN,U,OR103620429,ORMC176853,384101,ORM07,80.72272389,b02fa4cd-f394-453b-80ae-397bb792a376,3.58510906153242E-05,0.0276789095940438
8980,GRAHAM 6,LodeClaim,UN,U,OR101766248,ORMC176218,384101,ORW03,0.18125208,c37507ea-121e-4dfc-865f-cff28ebc1cd5,8.99485712579917E-08,0.00202673612991694
8981,GRAHAM 6,LodeClaim,UN,U,OR101766248,ORMC176218,384101,ORW03,0.30055372,ded92799-00a9-451f-975c-a826105b52ec,1.49165316543076E-07,0.00438108864755747
8982,GRAHAM 6,LodeClaim,UN,U,OR101766248,ORMC176218,384101,ORW03,52.4496467,a38ee04b-4c29-45b0-9c0d-3fc621893c0b,2.60309534496628E-05,0.0310431297679778
8983,GRAHAM 7,LodeClaim,UN,U,OR101766249,ORMC176219,384101,ORW03,0.18125208,5aae9fa4-9c29-4960-a7ee-0378d968360d,8.99485712579917E-08,0.00202673612991694
8984,GRAHAM 7,LodeClaim,UN,U,OR101766249,ORMC176219,384101,ORW03,0.30055372,667260b8-d4d5-451a-9a85-08bd29748f36,1.49165316543076E-07,0.00438108864755747
8985,GRAHAM 7,LodeClaim,UN,U,OR101766249,ORMC176219,384101,ORW03,52.4496467,41baeee3-4805-4d66-acc3-d253d6b40e0c,2.60309534496628E-05,0.0310431297679778
8986,KIM 4,PlacerClaim,UN,U,OR101645283,ORMC173983,384201,ORV05,103.55363329,6da8b7ec-827d-47f6-9f69-acabd2a635c9,4.74531570944237E-05,0.0288910063705204
8987,LUCKY DREAM,PlacerClaim,UN,U,OR101388316,ORMC172731,384201,ORV05,34.66792313,dada05cc-74a6-4a8e-acef-64daef732b1f,1.58829539032013E-05,0.016456526677841
8988,KIM 4,PlacerClaim,UN,U,OR101645283,ORMC173983,384201,ORV05,0.10510438,3342dee7-a2e9-4bcf-a22a-79122cad2e4d,4.8160018195631E-08,0.00257237435093133
8989,KIM 4,PlacerClaim,UN,U,OR101645283,ORMC173983,384201,ORV05,3.64601013,2eca6a49-166d-43fb-95b7-a4e9d5774512,1.6706553651602E-06,0.0083293154507537
8990,KIM 5,PlacerClaim,UN,U,OR101645284,ORMC173984,384201,ORV05,0.10510438,c831874e-f3ad-4316-9a19-834f8f616ad4,4.8160018195631E-08,0.00257237435093133
8991,KIM 5,PlacerClaim,UN,U,OR101645284,ORMC173984,384201,ORV05,3.64601013,0fc7de25-727c-481d-9e4d-60ecd64ebe75,1.6706553651602E-06,0.0083293154507537
8992,KIM 5,PlacerClaim,UN,U,OR101645284,ORMC173984,384201,ORV05,103.55363329,7598343c-4881-41e9-9f72-e09295795910,4.74531570944237E-05,0.0288910063705204
8993,KIMBERLY 1C,PlacerClaim,UN,U,OR101646488,ORMC173987,384201,ORV05,24.04981777,6f1461d2-8003-43c8-9b25-494eb48e3147,1.10191112980829E-05,0.0164675106400879
8994,GOLDEN ARROW #1,LodeClaim,UN,U,OR101483949,ORMC22304,384101,ORW00,0.25447014,576298db-b271-4895-ab46-3def913af3bb,1.25811311590951E-07,0.00317216616931805
8995,GOLDEN ARROW #2,LodeClaim,UN,U,OR101433684,ORMC22305,384101,ORW00,0.25447014,b92f4956-4ad9-49e3-8b0d-aa7678948b5d,1.25811311590951E-07,0.00317216616931805
8996,EASTERN STAR,PlacerClaim,UN,U,OR101481074,ORMC83339,384201,ORW00,533.92805828,9f90c98c-11dd-4f75-abf1-fb06da120809,0.00026387864136268,0.0679470389946362
8997,LEADVILLE,LodeClaim,UN,U,OR101857387,ORMC177120,384101,ORV00,155.58067295,e5a8e3cd-af30-46bf-980c-b1e921be5cc5,7.18683977538603E-05,0.03434048443063
8998,LEADVILLE,LodeClaim,UN,U,OR101857387,ORMC177120,384101,ORV00,9.99932829,4517f1f3-08de-4d95-abfc-cf753ae6b8df,4.61984018329531E-06,0.00872519497767888
8999,CONCORD,LodeClaim,UN,U,OR101783564,ORMC174409,384101,ORP00,0.09091211,683f59b6-495e-4671-8e55-b6957ae78b45,4.18822310166433E-08,0.00103616959769663
9000,CONCORD,LodeClaim,UN,U,OR101783564,ORMC174409,384101,ORP00,20.59925951,4aa237b5-991c-42ae-ba74-a985bb10d570,9.4903161880211E-06,0.0128311004913795
9001,GOLDFIELD,LodeClaim,UN,U,OR101783566,ORMC174411,384101,ORP00,0.09091211,552c776d-103d-4ca7-bafa-46cd6fd6fac2,4.18822310166433E-08,0.00103616959769663
9002,GOLDFIELD,LodeClaim,UN,U,OR101783566,ORMC174411,384101,ORP00,20.59925951,a35d84be-98dd-4836-9019-c5c76431fde8,9.4903161880211E-06,0.0128311004913795
9003,NEWCASTLE,LodeClaim,UN,U,OR101783570,ORMC174418,384101,ORP00,0.09091211,a6e7a299-65f8-4ca4-9cae-d67229ffc4f6,4.18822310166433E-08,0.00103616959769663
9004,KIMBERLY 1C,PlacerClaim,UN,U,OR101646488,ORMC173987,384201,ORV05,67.49934774,03dcefb3-926c-4505-8d4e-8ffd8ce98119,3.09271572405123E-05,0.0318562039122293
9005,STARDUSTER,PlacerClaim,UN,U,OR101578743,ORMC173574,384201,ORN00,73.03111952,104d10f3-c828-42c3-b84f-af9d0dffc3a4,3.35157860718027E-05,0.0265662653328193
9006,PSYCHE #2,LodeClaim,UN,U,OR101768256,ORMC176938,384101,ORV00,40.72531919,f196bccc-4510-4cf6-b9c5-92b1c98d2f4d,1.87208806892158E-05,0.0175573924006868
9007,PSYCHE #2,LodeClaim,UN,U,OR101768256,ORMC176938,384101,ORV00,0.71981508,57abf202-b6a0-44c4-8d3b-252a3759566f,3.30900093103992E-07,0.00330555856299651
9008,STARDUSTER,PlacerClaim,UN,U,OR101578743,ORMC173574,384201,ORN00,157.95093485,cc918e60-b72b-491f-94ac-e40cac2a738a,7.24770288798027E-05,0.0345354648493147
9009,PARKER B #1,PlacerClaim,UN,U,OR101781490,ORMC173610,384201,ORN00,206.77836031,e454e16e-19f9-41d7-9073-ea68cfdfbfa1,9.49060640778043E-05,0.0692822609637344
9010,PARKER B #1,PlacerClaim,UN,U,OR101781490,ORMC173610,384201,ORN00,18.66037969,b7f6aa3d-d93b-42d7-9ae8-fd8dbdd59ea8,8.56598853715695E-06,0.015829868509017
